customer_id,trans_date,tran_amount
CS3160,15-Sep-11,78
CS4573,03-Aug-12,37
CS1558,25-Jan-12,86
CS2243,28-Jan-12,92
CS2209,09-Oct-12,67
CS5182,28-Jul-12,86
CS6085,12-Sep-14,87
CS4462,08-Jul-12,70
CS2989,15-Jul-12,58
CS1683,22-Aug-13,82
CS4418,23-Jul-12,79
CS3404,21-Sep-14,84
CS3052,31-Dec-11,92
CS2618,10-Aug-14,90
CS5489,22-Jan-12,104
CS1396,15-Mar-13,53
CS2904,19-Oct-12,46
CS3281,07-Sep-13,53
CS4026,27-Dec-14,91
CS3249,09-Aug-12,35
CS2591,17-May-12,83
CS5420,15-May-14,43
CS5721,27-Mar-13,97
CS5065,02-Jan-14,79
CS1826,15-Apr-13,95
CS4578,05-Sep-13,98
CS1948,05-Mar-13,94
CS3930,09-Jun-13,41
CS6096,31-Oct-11,103
CS3157,20-Mar-12,100
CS2232,20-Jan-13,97
CS2502,04-Mar-14,91
CS1862,16-Jul-14,60
CS4054,12-Jun-13,80
CS5791,27-Jun-12,36
CS5484,04-Nov-12,54
CS1938,04-Jul-13,53
CS4203,20-Nov-12,79
CS5514,18-Aug-12,70
CS1549,05-May-12,88
CS4587,19-May-13,46
CS1194,24-Mar-14,52
CS2787,29-Oct-11,45
CS1583,16-Sep-13,84
CS2615,29-Apr-13,98
CS3163,14-Jun-12,40
CS3250,21-Nov-11,72
CS2119,09-Dec-14,104
CS5983,03-Sep-14,38
CS5531,17-May-11,58
CS1820,17-Oct-13,94
CS5131,06-Apr-13,91
CS2512,07-Jun-14,88
CS2531,08-Mar-14,46
CS5620,08-Jun-13,55
CS2913,13-Feb-12,55
CS4239,17-Feb-12,77
CS4654,16-Jul-13,48
CS5942,24-Nov-11,101
CS4721,03-May-12,35
CS2687,22-Dec-13,81
CS2305,06-Feb-15,58
CS3525,29-Apr-12,57
CS3928,30-Apr-12,66
CS4043,24-Oct-11,84
CS5742,16-Aug-11,53
CS3641,24-Oct-11,84
CS3071,13-Aug-12,51
CS3341,13-Dec-12,73
CS4428,12-May-12,80
CS4074,23-Jul-11,81
CS5650,14-Jun-11,62
CS3100,09-May-14,87
CS3332,30-Dec-14,81
CS5187,26-Feb-12,48
CS5952,05-Jun-11,99
CS1471,03-Sep-11,58
CS5181,03-Apr-12,96
CS1590,07-Sep-14,63
CS3819,18-Jun-14,36
CS2356,05-Jun-13,47
CS2600,26-Oct-12,92
CS2311,14-Dec-13,38
CS1749,25-Feb-13,64
CS1164,22-Sep-11,70
CS5367,05-Dec-11,70
CS4735,01-May-12,43
CS3475,21-Feb-12,92
CS1255,20-Dec-11,49
CS5709,06-Jun-13,55
CS5467,21-May-11,67
CS3568,28-Mar-14,83
CS4388,21-Oct-13,67
CS3251,03-Oct-11,47
CS1959,20-Aug-13,96
CS1244,14-Jul-11,46
CS4205,13-Dec-12,44
CS1201,20-Jan-14,98
CS1316,21-May-11,53
CS4694,21-Jul-12,103
CS5703,02-Mar-12,63
CS1562,06-Jun-12,47
CS3501,14-Aug-11,83
CS1233,10-Jun-12,93
CS5919,05-Mar-13,55
CS6092,27-Jan-14,45
CS4782,24-Apr-13,84
CS1523,24-Nov-13,100
CS5465,25-Sep-12,75
CS4716,04-Jul-11,37
CS5275,04-Nov-13,48
CS2652,25-Aug-14,81
CS4237,02-Feb-12,35
CS3911,29-Jul-14,49
CS4371,25-Jan-14,62
CS3165,20-Mar-14,62
CS3293,14-Jun-12,68
CS4653,14-Feb-13,44
CS3431,10-Sep-11,44
CS5415,10-Dec-13,95
CS2843,27-May-12,68
CS2729,15-Oct-11,54
CS4975,06-Nov-14,53
CS5207,20-Dec-11,57
CS3782,04-Jul-13,46
CS5186,23-Oct-12,45
CS4368,19-Jul-14,40
CS2269,05-Dec-13,36
CS5532,27-Dec-14,45
CS3355,24-Apr-14,43
CS1551,08-Jan-12,98
CS4103,19-Jun-14,98
CS5464,07-Nov-14,58
CS4086,23-Mar-13,43
CS3296,21-Jan-12,42
CS4023,01-Feb-14,83
CS2685,30-Oct-13,96
CS3508,26-Jan-12,90
CS1438,08-Feb-15,94
CS1399,13-Nov-12,45
CS2897,06-Aug-13,81
CS3826,29-Mar-14,98
CS1527,15-Oct-14,104
CS3414,13-Jan-12,93
CS2505,17-Oct-12,96
CS5482,14-Nov-13,68
CS4425,16-Nov-13,68
CS1123,21-Oct-13,46
CS1442,20-Apr-14,89
CS3572,17-Jan-14,63
CS5630,19-Jun-13,68
CS5522,28-Dec-12,79
CS5624,05-Jul-11,56
CS3688,01-Mar-15,36
CS3511,04-Nov-12,86
CS4094,27-Dec-12,99
CS3617,12-Sep-12,62
CS5387,15-Dec-13,77
CS2666,26-Aug-11,75
CS1865,02-Dec-14,93
CS3701,18-Jul-11,76
CS2942,07-Jul-12,52
CS5775,27-Nov-12,77
CS4873,11-Jul-11,54
CS5813,05-Nov-12,61
CS3472,26-Aug-11,57
CS2026,24-Jun-12,64
CS4181,23-Jul-12,49
CS3154,23-Jun-12,37
CS1752,25-May-14,68
CS1634,15-Aug-14,103
CS3454,23-Jul-11,64
CS2678,25-Aug-11,43
CS2743,01-Oct-12,92
CS5171,10-Mar-15,53
CS3807,17-Jun-12,98
CS5310,09-Mar-15,52
CS1629,24-Sep-14,53
CS1900,14-Sep-13,41
CS2255,24-Apr-14,83
CS1708,28-Aug-14,95
CS3607,26-Jun-11,73
CS2013,20-Nov-14,54
CS2900,08-Nov-11,102
CS3336,12-Aug-12,53
CS2018,02-Sep-12,68
CS4938,09-May-14,86
CS3408,23-Jul-14,35
CS2998,08-Feb-13,47
CS6034,04-Jan-13,71
CS5522,05-Oct-14,82
CS3807,02-Jan-14,41
CS1824,31-Oct-11,59
CS4067,01-Oct-13,90
CS5909,23-Apr-14,44
CS3476,13-Oct-13,64
CS5157,11-May-13,96
CS2390,24-May-12,78
CS4022,20-Nov-12,93
CS5444,03-Nov-13,72
CS4612,11-Jun-11,42
CS3729,11-Sep-13,43
CS2427,15-Mar-15,89
CS2551,18-Jun-14,80
CS3741,20-Mar-12,102
CS5779,13-May-13,93
CS1219,29-Jul-12,39
CS3847,29-Jan-13,69
CS5992,18-Mar-13,71
CS4807,22-Dec-14,61
CS2065,13-May-14,38
CS1803,18-May-14,87
CS4706,31-Jul-14,78
CS5643,23-Jul-13,66
CS3477,17-Nov-12,55
CS3108,18-Feb-12,46
CS2474,22-Aug-14,83
CS4630,26-Jul-14,68
CS5779,03-Sep-13,83
CS2736,13-Nov-14,73
CS2287,15-Dec-11,76
CS5546,04-Jun-11,62
CS1267,30-Aug-11,52
CS5311,04-Mar-12,53
CS2214,24-Sep-11,64
CS3469,18-Jul-13,90
CS3029,10-Sep-12,55
CS1759,01-Aug-12,90
CS3190,13-Aug-12,55
CS4375,25-May-11,41
CS3105,24-Aug-12,48
CS5520,06-Sep-12,58
CS2275,14-Feb-15,44
CS2250,22-Sep-13,42
CS3346,09-Feb-13,102
CS3978,20-Nov-12,79
CS1825,06-Jun-13,101
CS2534,11-Oct-12,104
CS2382,26-Feb-12,91
CS5000,25-Dec-14,69
CS3013,13-Mar-12,61
CS3205,25-Jun-13,100
CS4498,12-Oct-14,46
CS1463,08-Nov-14,68
CS5444,31-Dec-11,41
CS3571,08-Oct-11,83
CS2546,21-May-14,65
CS2789,04-Mar-13,36
CS5971,22-Dec-11,72
CS1855,04-Jan-12,43
CS5860,27-Aug-11,44
CS1595,06-May-12,57
CS4125,04-May-12,103
CS5751,03-Apr-14,75
CS2793,31-Aug-13,69
CS5618,01-Dec-12,41
CS1614,27-Oct-12,51
CS4564,13-May-14,56
CS1357,21-Jun-14,57
CS5050,18-Jul-12,76
CS1143,03-Oct-11,99
CS4065,07-Aug-12,39
CS2277,10-Mar-13,54
CS5730,27-Sep-13,82
CS4193,18-Aug-14,59
CS2401,10-Apr-13,38
CS2682,08-Sep-11,83
CS4692,28-Nov-13,72
CS1811,13-Apr-13,53
CS2748,13-Jun-12,74
CS2881,13-May-13,69
CS2317,02-Mar-12,69
CS1145,08-Jul-14,88
CS5807,03-Apr-13,91
CS2736,01-Nov-11,94
CS1781,10-Dec-12,86
CS4993,12-Oct-12,50
CS2988,12-Apr-13,67
CS2860,22-Jun-11,104
CS4117,03-Jan-15,58
CS4637,26-Sep-12,81
CS1402,23-Jan-13,97
CS1297,07-Nov-11,44
CS3504,12-Jun-13,71
CS2787,11-Mar-14,63
CS5640,19-Nov-13,48
CS3889,25-Mar-12,96
CS3213,14-Jul-11,68
CS3933,13-Oct-12,68
CS3159,16-Apr-12,97
CS4951,14-Oct-11,56
CS1436,28-Dec-13,105
CS3822,08-Dec-12,65
CS4021,31-Oct-12,85
CS3114,01-Jul-14,36
CS5115,20-Jan-15,50
CS5811,05-Jul-11,55
CS2406,11-Oct-12,58
CS4485,28-Dec-13,40
CS4982,23-Feb-14,75
CS5097,03-Feb-13,39
CS5374,13-Dec-14,59
CS3676,29-Aug-12,58
CS4396,22-Jan-12,61
CS2243,12-Aug-14,76
CS1659,08-Jun-13,39
CS2142,05-Aug-13,85
CS1639,24-Apr-14,75
CS1467,26-May-13,44
CS4550,30-May-11,103
CS2597,30-Mar-12,79
CS6068,19-Jun-13,49
CS4000,05-Jul-12,63
CS1335,08-Apr-12,88
CS1914,13-Jun-14,88
CS4400,12-Mar-12,68
CS4187,04-Nov-13,90
CS6029,26-May-12,90
CS1656,24-Jan-15,102
CS1921,23-Feb-12,83
CS2153,08-Jun-12,99
CS1378,27-Mar-12,85
CS2480,19-Oct-11,35
CS4181,31-Jan-14,79
CS5021,16-Dec-11,75
CS3548,19-Oct-12,105
CS4158,14-Oct-14,96
CS3041,01-May-13,59
CS4244,27-Jul-11,96
CS2399,03-Sep-14,41
CS3039,25-Dec-11,70
CS3812,01-Jan-14,50
CS2210,28-Aug-12,87
CS1170,26-Mar-13,44
CS5859,05-Nov-11,78
CS2258,12-Oct-13,41
CS4869,11-Oct-13,41
CS1530,20-Oct-12,84
CS5678,11-Jan-12,77
CS2186,02-Jan-15,54
CS3442,17-Jun-14,50
CS4786,15-Sep-11,91
CS5976,26-Oct-11,62
CS5095,26-Jan-15,69
CS1635,28-Jun-13,68
CS1967,25-Apr-13,55
CS4116,06-Aug-11,59
CS5711,25-Jun-14,63
CS4875,18-Nov-12,99
CS2748,04-Jun-11,100
CS5525,27-Sep-13,83
CS5424,04-Jun-13,80
CS1954,24-Feb-13,46
CS3203,13-Oct-11,65
CS5845,25-Jun-12,45
CS4362,06-Mar-13,35
CS1338,02-May-14,89
CS4847,02-Aug-12,59
CS6055,18-Mar-12,73
CS5779,20-Sep-13,44
CS3470,15-Dec-12,47
CS2328,05-May-13,56
CS4563,28-Sep-14,62
CS3059,07-Jun-14,45
CS5212,25-Aug-12,98
CS3755,20-Jul-12,56
CS1537,06-Dec-11,37
CS3234,09-Nov-12,56
CS3084,19-May-14,86
CS2207,26-Jun-14,81
CS1217,01-Nov-12,46
CS3821,28-Sep-12,55
CS3918,28-Dec-11,75
CS5287,20-Sep-11,35
CS2363,01-Jun-13,41
CS5894,29-Jan-14,100
CS2127,05-Nov-11,63
CS5633,19-Nov-13,58
CS5291,22-May-11,36
CS4198,15-Jun-14,61
CS5891,31-Jul-13,86
CS2209,06-May-13,63
CS5160,08-Aug-11,94
CS5813,22-Apr-13,87
CS4375,17-Feb-15,48
CS1356,26-Dec-14,66
CS2947,31-Aug-13,88
CS2275,05-May-12,92
CS4172,01-Feb-13,84
CS2470,26-May-13,79
CS1424,13-Oct-11,70
CS6056,25-Feb-14,78
CS1862,18-Dec-11,38
CS3904,17-Mar-12,66
CS4179,17-May-12,35
CS4096,24-Dec-11,102
CS5350,29-May-13,51
CS4731,07-Apr-13,52
CS4972,10-Apr-14,45
CS5166,24-Jul-11,64
CS1836,05-Jun-13,88
CS5010,29-Jun-11,73
CS2712,04-Jun-12,42
CS4276,23-Aug-13,65
CS1238,17-Jul-14,65
CS4064,26-Mar-13,66
CS4804,02-Feb-15,61
CS1455,10-Jul-12,97
CS1363,26-Oct-11,54
CS2167,14-Sep-11,90
CS5519,24-Sep-12,105
CS2526,06-May-13,50
CS6017,11-Aug-11,85
CS1222,12-Dec-11,37
CS1708,05-Aug-14,95
CS1286,21-Jun-14,76
CS1881,08-Mar-13,71
CS5635,03-Oct-13,48
CS4952,27-Jun-11,74
CS1836,17-Sep-13,92
CS2327,09-Jan-13,87
CS1443,12-Mar-13,98
CS3026,10-Feb-15,55
CS5508,04-Dec-12,41
CS1783,06-Jun-11,81
CS1292,16-Mar-14,84
CS2563,15-Mar-15,41
CS1203,29-Aug-12,99
CS3880,01-Feb-12,44
CS3523,01-Sep-13,56
CS3016,29-Nov-12,74
CS5277,30-Aug-14,37
CS3705,28-Aug-13,93
CS2027,26-Feb-13,52
CS1788,01-Sep-11,53
CS2984,24-Jan-15,43
CS5851,13-Jul-11,58
CS1723,30-Apr-13,105
CS4146,07-Apr-13,74
CS2946,05-Mar-15,57
CS1836,19-Aug-12,81
CS4333,17-Sep-11,92
CS1855,10-Feb-14,85
CS3759,31-Dec-12,63
CS4161,09-Sep-14,73
CS5203,21-Feb-12,46
CS5708,08-Apr-14,64
CS5475,28-Nov-12,55
CS6091,16-Jan-14,48
CS2274,31-Jul-11,45
CS3509,22-Feb-12,104
CS3251,31-May-11,60
CS4224,22-Jul-13,46
CS3261,23-Jun-11,44
CS4584,22-Oct-13,64
CS2777,08-Jun-12,102
CS2977,10-Mar-12,72
CS3786,09-Feb-12,91
CS1162,25-May-12,99
CS4179,19-Dec-14,92
CS5248,26-Dec-11,59
CS3341,17-May-14,75
CS3124,05-Dec-13,89
CS5009,22-May-13,92
CS2741,31-May-13,44
CS5054,22-Apr-12,60
CS1257,02-Nov-13,75
CS1969,20-Jun-12,73
CS1210,03-Dec-12,77
CS1996,06-Sep-12,81
CS2741,17-Dec-14,54
CS3594,10-Jan-15,71
CS1357,12-Sep-12,78
CS2787,23-Dec-11,86
CS2814,21-Feb-15,39
CS2375,03-Jun-14,39
CS4166,28-Feb-12,57
CS3868,11-Jun-13,39
CS2432,21-Apr-14,58
CS4264,10-Nov-11,100
CS2725,14-Oct-11,73
CS5100,29-Oct-12,62
CS3117,06-Feb-12,53
CS4463,02-Jul-13,38
CS5567,21-Apr-13,84
CS2556,20-Jan-14,38
CS3117,17-Dec-13,77
CS4613,03-Dec-14,62
CS1139,10-Sep-12,45
CS4249,15-Jun-13,35
CS3784,04-Feb-12,101
CS1508,10-Nov-14,102
CS5870,24-Aug-12,72
CS2186,07-Nov-14,59
CS3334,13-Jun-13,60
CS2170,22-Jun-12,103
CS4415,15-Sep-12,79
CS1192,19-Jun-11,105
CS2707,22-Oct-14,67
CS2691,21-Jun-13,48
CS1367,23-Oct-11,48
CS4048,27-Oct-12,63
CS3161,29-Jul-14,74
CS5104,18-Aug-14,60
CS1638,19-Aug-12,91
CS3637,11-Feb-14,54
CS4263,09-Dec-11,95
CS3571,28-May-13,65
CS5268,04-May-12,76
CS4925,06-Jan-12,93
CS1858,21-Aug-12,91
CS4010,05-Mar-15,85
CS3018,30-Sep-12,46
CS6081,12-Sep-12,90
CS2179,04-Oct-11,79
CS1544,24-Dec-14,49
CS6093,25-Feb-13,74
CS2914,06-Mar-13,41
CS1581,03-May-12,82
CS5432,11-Jun-13,51
CS2784,12-Apr-13,44
CS3532,17-Nov-11,45
CS5783,04-Jul-14,91
CS3277,24-Jul-12,94
CS3754,31-Oct-12,67
CS2872,24-Dec-14,84
CS5260,10-Mar-15,73
CS4658,04-Aug-11,91
CS2889,13-May-14,84
CS1425,01-Apr-13,36
CS3817,07-Jun-11,51
CS2832,26-May-13,91
CS5097,26-Dec-11,35
CS4438,26-Feb-13,63
CS2610,14-May-14,104
CS2743,28-Feb-13,64
CS4287,28-Sep-13,91
CS1986,01-Apr-14,100
CS4066,06-Mar-12,59
CS1679,22-Jul-12,71
CS3002,12-Dec-11,53
CS2476,19-Mar-12,61
CS5932,07-May-12,78
CS2866,24-Oct-11,68
CS4722,08-Apr-14,101
CS4875,04-Oct-12,96
CS3833,10-Apr-13,41
CS5936,31-May-12,50
CS2276,28-Mar-13,100
CS4698,26-Jun-11,100
CS5513,25-May-13,95
CS5185,17-May-11,56
CS4410,07-Sep-12,98
CS2191,10-Aug-13,60
CS4048,06-Jun-11,83
CS1964,27-Dec-14,37
CS3657,19-Aug-14,41
CS6009,23-Feb-12,46
CS4199,15-Oct-14,46
CS4697,25-Nov-12,55
CS4905,07-Apr-13,40
CS3675,09-Sep-14,65
CS2236,19-Jan-13,36
CS2545,01-Mar-13,40
CS3561,26-Dec-14,71
CS2316,12-Jan-15,61
CS4278,20-Aug-13,62
CS5616,25-May-14,36
CS3990,09-Sep-13,71
CS1996,13-Feb-13,91
CS1133,01-Apr-12,61
CS5141,03-Dec-11,71
CS2138,29-May-11,91
CS1227,14-Jan-15,76
CS5434,12-Aug-13,103
CS2534,22-Dec-12,95
CS1439,30-Apr-12,97
CS5802,12-Mar-15,102
CS1244,21-Aug-13,81
CS4603,14-Aug-14,41
CS5783,18-May-13,49
CS5606,04-Sep-11,42
CS1166,28-Jan-12,75
CS5154,20-Jan-14,48
CS3374,26-Aug-14,50
CS4650,09-May-13,67
CS4676,12-Jun-14,61
CS1602,31-Jan-14,36
CS1358,28-Nov-14,39
CS5495,24-Oct-12,98
CS2992,17-Aug-14,50
CS5710,01-Nov-13,65
CS4566,15-Sep-14,98
CS3006,22-Jul-13,76
CS1513,27-Sep-14,70
CS1851,08-Apr-13,39
CS1786,24-Jun-13,52
CS2854,28-Oct-12,54
CS1819,30-Jul-13,90
CS4362,29-Jun-12,58
CS2602,27-Feb-14,70
CS1161,08-Nov-12,55
CS4654,10-Dec-11,73
CS5369,25-Dec-14,89
CS3564,24-Apr-13,76
CS4599,31-Oct-12,55
CS5338,05-Jan-12,95
CS2414,21-Feb-14,103
CS3338,24-Jan-14,58
CS5976,28-May-13,49
CS2712,04-Jul-13,78
CS3066,16-Oct-11,82
CS4502,05-Mar-12,83
CS4723,18-Sep-11,105
CS4837,04-Aug-13,60
CS4998,31-Aug-12,52
CS2043,05-Jan-14,93
CS2330,18-Dec-11,103
CS5150,13-Sep-14,86
CS4663,15-Jan-13,38
CS5627,13-Jun-14,35
CS4665,27-Jun-14,61
CS5941,19-Jul-13,47
CS3290,27-Oct-11,103
CS5354,29-May-13,47
CS1160,29-Oct-14,39
CS3436,19-Dec-13,79
CS2386,27-Dec-13,96
CS1848,08-Mar-13,91
CS5813,29-Sep-11,91
CS3899,21-Mar-13,69
CS5501,25-Oct-11,79
CS2885,05-Aug-11,38
CS4967,01-Sep-14,49
CS5755,06-Jul-14,51
CS3258,30-Oct-14,84
CS3565,19-Feb-15,91
CS5529,24-Jul-11,92
CS2998,14-Apr-12,91
CS2360,27-Oct-11,53
CS1386,08-Jun-12,36
CS4984,30-Oct-11,50
CS2998,01-Aug-14,89
CS1955,04-Oct-12,61
CS5187,03-Nov-12,62
CS3253,02-Apr-12,35
CS5282,15-Feb-12,50
CS2467,03-Feb-15,43
CS1256,27-Sep-13,71
CS4039,03-Nov-11,103
CS6023,12-Mar-12,65
CS1956,25-May-13,72
CS1549,19-Feb-15,81
CS4389,02-May-13,63
CS5661,01-May-14,41
CS2777,04-Jun-14,71
CS1712,18-Jul-11,82
CS2419,29-May-12,100
CS2912,13-Mar-14,40
CS4005,12-Jul-13,55
CS1906,03-Jun-12,101
CS5407,26-Oct-14,42
CS5951,28-Oct-12,67
CS5914,20-Sep-11,95
CS3020,02-Oct-11,100
CS1273,21-Feb-13,57
CS1200,01-Mar-14,82
CS1754,20-May-11,86
CS5306,30-Mar-13,49
CS2714,21-Dec-14,53
CS4415,26-Jan-14,36
CS5203,31-Oct-12,64
CS1740,31-Jul-11,69
CS1736,13-Mar-13,97
CS5921,07-May-13,84
CS4521,24-Jul-14,99
CS5603,10-Oct-13,93
CS3356,29-Sep-14,56
CS4656,20-Jun-14,51
CS1348,11-Jan-13,41
CS2424,14-Feb-15,85
CS3214,14-Feb-14,69
CS1723,14-Oct-12,101
CS1755,19-Dec-13,94
CS5082,16-Jan-12,93
CS2286,19-Jul-11,66
CS6000,15-Sep-14,75
CS5782,24-Apr-14,50
CS1421,26-Nov-13,98
CS3622,03-Mar-15,101
CS2824,19-May-12,60
CS2292,03-Nov-14,64
CS3244,08-Aug-14,102
CS1914,18-Apr-13,43
CS4955,29-Aug-14,62
CS5322,22-Jan-15,50
CS5878,30-Jun-12,70
CS2831,19-Jan-12,37
CS5054,29-Oct-12,78
CS3630,01-Apr-12,44
CS1783,17-Oct-13,75
CS5820,03-Feb-14,37
CS2747,20-Feb-13,94
CS5101,23-Jul-11,49
CS4673,09-Sep-13,62
CS1236,07-Jan-12,105
CS3055,22-Sep-14,76
CS2417,20-Feb-14,64
CS2906,15-Aug-13,80
CS4912,20-May-11,69
CS2496,01-Sep-11,37
CS3713,21-Feb-12,61
CS1874,02-May-12,78
CS4798,04-Jul-14,94
CS3684,04-Jan-12,49
CS2205,12-Sep-12,92
CS2415,10-Jan-12,97
CS1766,09-Mar-14,37
CS5330,04-Feb-14,39
CS4656,07-Jul-12,86
CS1280,09-Jul-13,104
CS2495,09-Nov-14,39
CS2781,17-Jan-15,62
CS5413,18-Aug-12,60
CS1772,22-Jan-15,90
CS2909,27-Sep-13,79
CS4210,06-Jul-14,47
CS3325,28-Jul-12,105
CS6068,08-Nov-12,56
CS3577,11-Oct-12,66
CS4885,22-May-11,36
CS2851,26-Aug-12,85
CS5201,14-Feb-15,53
CS2738,09-Aug-13,41
CS1717,26-Jan-15,38
CS3614,02-Sep-13,45
CS2513,03-Jan-14,65
CS5665,04-Jul-13,58
CS5367,08-Oct-12,101
CS1879,19-Sep-11,82
CS3760,29-Apr-14,65
CS4876,04-Mar-14,84
CS3161,30-Apr-14,45
CS5543,06-Aug-13,101
CS5990,30-Sep-14,100
CS5901,03-Dec-13,71
CS5497,09-Dec-12,52
CS2888,02-Feb-12,91
CS2189,06-Apr-14,47
CS2754,09-Sep-13,102
CS4596,05-Oct-13,38
CS5349,31-Aug-11,41
CS5609,19-Apr-13,99
CS5866,24-Jul-12,97
CS2249,24-Sep-14,51
CS3836,14-May-13,70
CS1742,05-Jan-15,53
CS1560,01-Jan-14,83
CS3588,15-Jun-13,85
CS3643,15-Sep-11,69
CS5251,26-Jan-14,44
CS2746,17-Feb-14,48
CS4727,19-Nov-14,64
CS4360,16-Mar-13,104
CS4057,20-Nov-12,78
CS4008,13-Oct-14,92
CS2164,16-Jun-11,79
CS6046,17-Aug-11,75
CS2425,27-May-12,81
CS5248,11-Dec-14,77
CS5420,12-Feb-14,53
CS1954,11-Mar-15,105
CS6041,11-Mar-12,70
CS5405,07-Dec-12,76
CS1383,20-May-12,41
CS4981,16-Feb-12,72
CS5029,24-Nov-14,38
CS3485,26-May-12,85
CS2459,16-Nov-13,54
CS4773,30-Jan-14,86
CS4491,16-Aug-14,104
CS1250,13-Jun-14,78
CS2430,16-Mar-14,53
CS2404,18-Aug-13,85
CS2434,21-Sep-12,75
CS1581,07-Oct-11,54
CS2138,11-Oct-11,81
CS4073,07-Dec-11,57
CS5328,02-Jul-12,59
CS4988,28-Aug-13,85
CS4209,03-Jun-14,81
CS2499,18-Feb-13,54
CS4649,13-Mar-12,57
CS3730,10-Aug-13,38
CS5974,02-Dec-14,72
CS5492,07-Sep-12,53
CS2622,29-Jul-14,79
CS4817,10-Jul-12,87
CS4725,08-Sep-14,39
CS1951,15-Dec-11,40
CS1444,20-Oct-12,37
CS3457,13-Sep-11,74
CS1752,02-Jun-12,99
CS2927,27-Mar-12,70
CS3088,02-May-12,77
CS6004,04-Apr-13,80
CS5827,23-Jun-11,37
CS3715,04-Feb-14,47
CS3045,11-Jul-13,85
CS1776,09-Dec-13,93
CS1803,27-Jul-14,86
CS3063,21-Oct-11,87
CS1183,31-Jan-14,67
CS2235,05-Aug-11,57
CS2127,08-Nov-14,102
CS2038,22-Jan-12,89
CS1787,13-Jun-14,100
CS3037,20-Nov-14,81
CS5558,20-Feb-12,40
CS2772,28-Feb-13,99
CS3903,20-Aug-11,36
CS2078,15-Feb-14,102
CS2676,17-Mar-12,75
CS3829,13-Jun-12,53
CS3529,19-Oct-14,50
CS2898,01-Jun-13,87
CS2386,20-Sep-12,100
CS4333,13-Jul-13,39
CS2834,17-Feb-15,80
CS1583,09-Oct-12,105
CS3393,25-Aug-14,44
CS3590,04-Jan-15,51
CS5240,12-Nov-11,37
CS4352,16-Apr-13,103
CS4997,25-Aug-12,50
CS4081,31-Oct-13,90
CS5308,23-Jul-13,37
CS5310,27-May-14,56
CS5290,19-May-11,50
CS4894,18-Feb-12,61
CS4103,02-Oct-11,95
CS2116,12-Feb-15,71
CS4628,26-Jan-12,54
CS4236,31-Jan-12,98
CS3775,17-Mar-13,96
CS3046,20-Nov-13,78
CS3824,11-Jan-12,53
CS5291,03-Apr-14,40
CS3034,13-Nov-13,36
CS3903,25-Aug-13,99
CS2971,01-Jun-11,57
CS3645,21-Mar-13,61
CS3239,11-Dec-13,67
CS3662,04-Feb-15,74
CS3691,02-Apr-14,76
CS1185,02-Mar-12,104
CS3481,17-Sep-12,44
CS3615,11-Jul-13,75
CS6057,08-May-12,44
CS2326,17-Aug-11,63
CS4777,22-Oct-13,40
CS5672,05-Jan-14,77
CS4475,08-Feb-14,54
CS3507,16-Dec-11,53
CS5807,26-Apr-12,100
CS2342,15-May-14,62
CS3308,04-Jan-12,72
CS4496,18-Sep-12,58
CS4203,11-Feb-12,84
CS3347,29-Sep-13,103
CS5237,29-Aug-14,57
CS1751,29-Dec-12,62
CS1665,14-Jun-14,86
CS5331,03-Jun-13,98
CS3438,28-Aug-14,73
CS4576,29-Sep-14,103
CS5672,26-Aug-11,47
CS3376,12-Sep-14,41
CS5373,14-Jun-12,98
CS4860,25-Jul-13,59
CS4022,29-May-13,66
CS1547,13-Mar-12,104
CS2039,10-May-12,89
CS5876,21-May-12,70
CS4572,23-Sep-13,43
CS1997,11-Jan-13,57
CS3518,09-Dec-12,57
CS3984,17-Mar-14,51
CS5732,12-Oct-14,48
CS4496,21-Jun-14,47
CS5921,02-Nov-13,88
CS3776,30-Sep-11,74
CS3239,20-Jan-14,46
CS4398,25-Apr-13,98
CS6021,25-Jun-14,36
CS2801,30-Aug-13,42
CS3408,27-Jun-11,62
CS5782,07-Nov-13,85
CS3013,29-Jan-12,43
CS5060,23-Feb-14,83
CS3970,10-Oct-13,41
CS5871,19-Oct-11,39
CS1717,22-Aug-12,42
CS6054,04-Jun-14,88
CS5454,16-Aug-11,99
CS2514,07-Feb-14,94
CS3013,07-Jul-14,76
CS4846,14-Nov-12,48
CS3066,08-Jul-13,80
CS1455,23-Dec-11,42
CS4013,04-Oct-11,93
CS4551,09-Nov-14,65
CS1876,31-Oct-11,81
CS1283,03-Jul-13,73
CS5121,08-Feb-15,69
CS4999,27-Jun-12,66
CS5131,23-Jul-12,44
CS4381,24-Jun-13,72
CS4209,14-Aug-13,80
CS5399,04-Nov-11,63
CS4832,24-Jul-11,48
CS2826,06-Mar-12,73
CS5381,04-Jun-12,75
CS2863,26-Jul-12,88
CS2685,23-Jan-12,86
CS2665,09-Jan-15,82
CS5717,11-May-13,77
CS4793,10-Oct-11,75
CS5146,13-Jan-14,54
CS2302,01-May-13,48
CS4027,16-Jun-11,37
CS5617,10-Dec-13,66
CS2560,01-Jul-12,70
CS4519,28-Oct-11,101
CS5510,02-Jun-12,100
CS4758,18-Jan-14,79
CS5945,06-Dec-14,88
CS2661,30-Aug-13,81
CS1468,08-Feb-15,58
CS1185,23-Nov-12,57
CS3433,19-Feb-15,91
CS4216,20-May-14,81
CS3372,26-Aug-11,42
